epoch,accuracy,loss,val_accuracy,val_loss
0,0.7159533,0.5401237022552045,0.7362204790115356,0.5363857746124268
1,0.78793776,0.4561423733540546,0.7559055089950562,0.5210108062413734
2,0.7918288,0.44428296555340985,0.748031497001648,0.5169230950629617
3,0.7996109,0.4321259827233474,0.7637795209884644,0.5191580495965762
4,0.78988326,0.4181612153693396,0.7677165269851685,0.5062490502211052
5,0.79766536,0.41296196285388814,0.7637795209884644,0.5145117973718117
6,0.8093385,0.4198797424015832,0.7598425149917603,0.5247549994254675
7,0.8015564,0.4144265808252045,0.7362204790115356,0.5545290077295829
8,0.8093385,0.3959001396648615,0.7362204790115356,0.6335569596666051
9,0.81322956,0.38094105864313327,0.7637795209884644,0.6145768139775344
10,0.8229572,0.3737873702893461,0.7440944910049438,0.561905695697454
11,0.82101166,0.3611574315607316,0.748031497001648,0.6889788515455141
12,0.83657587,0.351332009998277,0.7440944910049438,0.7194163386277327
13,0.82684827,0.3482299398355447,0.751968502998352,0.662780681933005
14,0.83463037,0.3358585003053168,0.7244094610214233,0.6777829004554298
15,0.8599222,0.31379076867483935,0.7637795209884644,0.7725233923731827
16,0.8501946,0.3352693827235745,0.7244094610214233,0.6680492634379019
17,0.8424125,0.3505530164863349,0.7204724550247192,0.8163418767489786
18,0.8560311,0.30990951534375144,0.748031497001648,0.8205737089078258
19,0.8715953,0.28045329799448004,0.7637795209884644,0.673228473409893
20,0.8638132,0.30195355160227083,0.7559055089950562,0.7511021879714305
21,0.8560311,0.3130706588117993,0.7086614370346069,0.684540920604871
22,0.8774319,0.25309981225993383,0.712598443031311,0.886125970309175
23,0.8968872,0.22231754051804078,0.6889764070510864,0.8922895549789188
24,0.90856034,0.19525895408329333,0.7165354490280151,1.3382169017641563
25,0.8968872,0.24680080685170244,0.7204724550247192,0.7985696811375655
26,0.8949416,0.24177252991190215,0.6811023354530334,1.1050262507491224
27,0.92607003,0.17489751553025226,0.7204724550247192,1.0994579308614956
28,0.93968874,0.1571125002679368,0.6929134130477905,1.7032644368532135
29,0.9124514,0.21173011212961218,0.6771653294563293,1.1901239748076191
30,0.94941634,0.13842558373736963,0.7007874250411987,1.1882461145168215
31,0.9688716,0.10209084342773786,0.6889764070510864,1.294065114316039
32,0.9766537,0.08465668941750137,0.6811023354530334,1.4039941469984731
33,0.9824903,0.07244582693473027,0.6889764070510864,1.4949993186109647
34,0.9824903,0.06462643210004276,0.6850393414497375,1.5958365197256794
35,0.9844358,0.057361718977471735,0.6850393414497375,1.6768612500250808
36,0.98832685,0.051092139880104054,0.6889764070510864,1.7767697108073497
37,0.98832685,0.0463094844116833,0.6929134130477905,1.8465490641556388
38,0.98832685,0.04141200790344828,0.6889764070510864,1.9294082475459482
39,0.9922179,0.03608445898386929,0.6850393414497375,2.009125480032343
40,0.9922179,0.03198193431132498,0.6850393414497375,2.0821788447109735
41,0.9922179,0.028371248081696113,0.6811023354530334,2.1607451626634973
42,0.99416345,0.025249008248752192,0.6732283234596252,2.2353278074677534
43,0.99416345,0.022881855871093527,0.6732283234596252,2.3101320994181895
44,0.99610895,0.020993254689231574,0.6771653294563293,2.3963766778547932
45,0.99610895,0.019077277497265212,0.6732283234596252,2.439748229004267
46,0.99610895,0.017027197093820626,0.6732283234596252,2.521621547815368
47,0.9980545,0.015262253903185927,0.6732283234596252,2.5940611925650767
48,0.99610895,0.013410482019301981,0.6732283234596252,2.6502620690450893
49,0.9980545,0.01224089802173963,0.6692913174629211,2.723860726581784
50,0.9980545,0.010824984301231324,0.6732283234596252,2.7759330563657865
51,0.9980545,0.00986703793954916,0.665354311466217,2.853532011114706
52,0.99610895,0.009054346744252862,0.6692913174629211,2.913936325884241
53,0.9980545,0.007981468665645483,0.6692913174629211,2.9878051618891437
54,1.0,0.006819688020172576,0.6692913174629211,3.0486873989030134
