epoch,accuracy,loss,val_accuracy,val_loss
0,0.7268293,0.5978030373410481,0.7524752616882324,0.5558661658427503
1,0.74634147,0.5447371006011963,0.7722772359848022,0.5372217893600464
2,0.7609756,0.5135517556492876,0.7524752616882324,0.5342425836047323
3,0.7707317,0.5035680924973837,0.7425742745399475,0.5397672687131579
4,0.76585364,0.49745331232140705,0.7425742745399475,0.5493504518255738
5,0.76585364,0.4834640941968778,0.7326732873916626,0.5540151740654861
6,0.7804878,0.46848173766601375,0.7128713130950928,0.5528661001584317
7,0.7853659,0.4537200571560278,0.7128713130950928,0.5569514707837364
8,0.7853659,0.4379812166458223,0.7425742745399475,0.5922071688098483
9,0.7804878,0.4389205022556026,0.7029703259468079,0.6032435340751515
10,0.8,0.4383470118045807,0.7227723002433777,0.6060978836647355
11,0.7902439,0.438862012653816,0.7227723002433777,0.6188331274407926
12,0.7902439,0.43526359066003706,0.7029703259468079,0.6237601949879439
13,0.8097561,0.4081708545364985,0.7029703259468079,0.6949764185465208
14,0.79512197,0.4134381849591325,0.6930692791938782,0.6842480675492546
15,0.8,0.44374127358925053,0.7029703259468079,0.6532251197512787
16,0.7902439,0.40411958607231696,0.6930692791938782,0.6780235363115178
17,0.80487806,0.3857269359797966,0.7227723002433777,0.8048151178230153
18,0.79512197,0.39150434877814316,0.6930692791938782,0.7387793576805899
19,0.8,0.4016075076126471,0.7029703259468079,0.7243423426505362
20,0.7804878,0.4150236461584161,0.6831682920455933,0.7396908870132843
21,0.7853659,0.40392481989976836,0.7029703259468079,0.6964935545283969
22,0.80487806,0.4017668126559839,0.6930692791938782,0.7471537963293566
23,0.7853659,0.39813513872100087,0.6831682920455933,0.7231468227830263
24,0.80487806,0.388625640331245,0.7029703259468079,0.8335125011825325
25,0.80487806,0.3708177823119047,0.6831682920455933,0.7811889166731646
26,0.82439023,0.3598317436692191,0.6930692791938782,0.8153668587455655
27,0.81463414,0.3654063700175867,0.7128713130950928,0.8847636026468607
28,0.82439023,0.35368651151657104,0.7128713130950928,0.8890339877862151
29,0.8292683,0.3317305162185576,0.7128713130950928,0.8946428901266934
30,0.8487805,0.3261567659494353,0.7128713130950928,0.8988516953321967
31,0.85365856,0.3233123534336323,0.7029703259468079,0.8993369014472654
32,0.8487805,0.3205116198557179,0.7029703259468079,0.8984848543042594
33,0.85365856,0.3184658238073675,0.7029703259468079,0.9124033783405724
34,0.8487805,0.31543729145352434,0.7029703259468079,0.9230980010758533
35,0.8487805,0.3141187276782059,0.7029703259468079,0.928405279644055
36,0.8487805,0.31237291708225157,0.7029703259468079,0.9468054506595772
37,0.8487805,0.3110519422263634,0.7029703259468079,0.9484281886627178
38,0.85365856,0.3085595918137853,0.7029703259468079,0.9475683345653043
39,0.84390247,0.30811513924017186,0.7029703259468079,0.9589229139065979
40,0.84390247,0.30529636871523974,0.7029703259468079,0.9574254224501034
41,0.8487805,0.30300654943396405,0.7029703259468079,0.9720313640514223
42,0.8585366,0.3017233573808903,0.7029703259468079,0.9832991036300612
43,0.8487805,0.29935389321024825,0.7029703259468079,0.9889604565088111
44,0.84390247,0.2974666178953357,0.7029703259468079,1.004916351251673
45,0.85365856,0.29472468030161975,0.7029703259468079,1.0180761005618784
46,0.85365856,0.2927201084974336,0.6930692791938782,1.0274641929139006
47,0.8585366,0.29092586258562597,0.6831682920455933,1.0227099619436972
48,0.86341465,0.28986943494982836,0.6930692791938782,1.0417284758226706
49,0.86341465,0.2874618107225837,0.6831682920455933,1.0476032643034907
50,0.8585366,0.28736077430771617,0.6732673048973083,1.067384332565978
51,0.8682927,0.2815630125199876,0.6732673048973083,1.0740552802782248
52,0.86341465,0.28001107529896063,0.6732673048973083,1.086360949617211
