epoch,accuracy,loss,val_accuracy,val_loss
0,0.2642857,1.8808042662484306,0.3857142925262451,1.7541432891573225
1,0.4,1.6786531550543649,0.48571428656578064,1.4807169096810477
2,0.5285714,1.390044059072222,0.4571428596973419,1.2212461744035994
3,0.54285717,1.1245790379387992,0.6714285612106323,0.9472976241792951
4,0.75,0.785066272531237,0.7571428418159485,0.66632051553045
5,0.80714285,0.4919089845248631,0.8428571224212646,0.544848735843386
6,0.8642857,0.38850987383297514,0.8285714387893677,0.5718657842704228
7,0.85714287,0.34727779030799866,0.8428571224212646,0.5735854485205242
8,0.92142856,0.2260543368756771,0.8714285492897034,0.44867480865546633
9,0.92142856,0.21611566628728593,0.8285714387893677,0.49654124677181244
10,0.92142856,0.2170443662575313,0.8714285492897034,0.6103922788585935
11,0.9357143,0.19930131520543778,0.8714285492897034,0.3513541929423809
12,0.96428573,0.11003901383706502,0.8571428656578064,0.5738293485982078
13,0.9714286,0.10783279208200318,0.8285714387893677,0.5477704618658338
14,0.96428573,0.0839774262692247,0.8714285492897034,0.5002586756433759
15,0.98571426,0.0538648126114692,0.8857142925262451,0.4967644384929112
16,0.9714286,0.12668320682964154,0.8999999761581421,0.5099568941763469
17,0.9714286,0.07614326157740184,0.8857142925262451,0.4182255454361439
18,0.96428573,0.074286791762071,0.8714285492897034,0.468452407845429
19,0.99285716,0.030856039907251085,0.8714285492897034,0.5495711394718715
20,0.98571426,0.04619805295286434,0.8714285492897034,0.5343686895711082
21,0.99285716,0.026147355924227407,0.8714285492897034,0.5494491032191685
22,0.98571426,0.027444732807842747,0.8857142925262451,0.5449281420026507
23,0.9714286,0.13153352661590492,0.9142857193946838,0.49043887108564377
24,0.9357143,0.1615386525435107,0.8714285492897034,0.62066992691585
25,0.9714286,0.0690068533377988,0.8714285492897034,0.5059324694531304
26,0.96428573,0.06553078256547451,0.8571428656578064,0.4875503182411194
27,0.95714283,0.1414231245539018,0.8714285492897034,0.4882136583328247
28,0.9785714,0.07655038618083511,0.8714285492897034,0.5209004304238728
29,0.9785714,0.04955942848963397,0.8857142925262451,0.46813023941857473
30,0.98571426,0.03870397486857006,0.8714285492897034,0.5611781137330192
31,0.98571426,0.03446531788046871,0.8714285492897034,0.5408369600772858
32,0.98571426,0.03504780573504312,0.8857142925262451,0.49050077370234896
33,0.9785714,0.06809732347859868,0.8857142925262451,0.5931880729539054
34,0.96428573,0.06642022023775748,0.8571428656578064,0.7350098320416042
35,0.9,0.41144401473658426,0.8571428656578064,0.7386999555996486
36,0.94285715,0.14660728589764663,0.8714285492897034,0.421165760074343
37,0.96428573,0.09649050342185157,0.8714285492897034,0.43424353854996817
38,0.9785714,0.07407337679926838,0.8714285492897034,0.44970524098191944
39,0.98571426,0.06035495176911354,0.8714285492897034,0.4862750215189798
40,0.99285716,0.05059950000473431,0.8857142925262451,0.5202325114182064
41,0.99285716,0.044680340481655936,0.8857142925262451,0.540075957775116
42,0.99285716,0.04126329294272831,0.8857142925262451,0.5606589530195508
43,1.0,0.03711701397384916,0.8857142925262451,0.5702674388885498
44,0.99285716,0.03462847375444004,0.8857142925262451,0.5777873141424996
45,0.99285716,0.03220912175519126,0.8857142925262451,0.5874430622373309
46,0.99285716,0.030397365801036358,0.8857142925262451,0.5977937494005475
47,1.0,0.028423766738602092,0.8857142925262451,0.6065822115966252
48,0.99285716,0.02772416260891727,0.8857142925262451,0.608577983719962
49,1.0,0.02601437150899853,0.8857142925262451,0.6185972392559052
50,1.0,0.023723417094775608,0.8857142925262451,0.6244401591164725
51,1.0,0.022156563055302416,0.8857142925262451,0.6287420902933393
52,1.0,0.021141345612704754,0.8857142925262451,0.6384507119655609
53,1.0,0.019872358201869895,0.8857142925262451,0.6457106471061707
54,1.0,0.018934324184166535,0.8857142925262451,0.6511067407471793
55,1.0,0.018337152432650328,0.8857142925262451,0.6585439188139779
56,1.0,0.017116994663540806,0.8857142925262451,0.6630521246365139
57,1.0,0.01618111858676587,0.8857142925262451,0.6699126873697553
58,1.0,0.015791108698717186,0.8857142925262451,0.680283146245139
59,1.0,0.014711707830429077,0.8857142925262451,0.6855675535542625
60,1.0,0.013931041151019079,0.8857142925262451,0.6935158286775861
61,1.0,0.013389641352530037,0.8857142925262451,0.6986921770232064
